invoice_id,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,total_amount
565922,22728,ALARM CLOCK BAKELIKE PINK,4,2011-09-08 09:51:00,3.75,14116.0,United Kingdom,15.0
554074,22770,MIRROR CORNICE,1,2011-05-22 11:28:00,14.95,13230.0,United Kingdom,14.95
533496,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-11-17 13:42:00,0.55,17768.0,United Kingdom,13.200000000000001
556255,48194,DOORMAT HEARTS,300,2011-06-09 17:27:00,4.58,18102.0,United Kingdom,1374.0
537792,21175,GIN + TONIC DIET METAL SIGN,12,2010-12-08 12:56:00,2.1,16385.0,United Kingdom,25.200000000000003
560571,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-07-19 14:29:00,1.65,17735.0,United Kingdom,33.0
508073,48187,DOOR MAT NEW ENGLAND,2,2010-05-12 15:56:00,7.49,15405.0,United Kingdom,14.98
525803,21896,POTTING SHED TWINE,6,2010-10-07 11:36:00,2.1,14490.0,United Kingdom,12.600000000000001
553187,23199,JUMBO BAG APPLES,5,2011-05-15 12:53:00,2.08,16809.0,United Kingdom,10.4
532818,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-11-14 16:18:00,1.69,12748.0,United Kingdom,1.69
563257,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-08-15 12:07:00,1.49,13799.0,United Kingdom,17.88
512420,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2010-06-15 14:03:00,1.95,15898.0,United Kingdom,5.85
572889,21726,MULTI HEARTS  STICKERS,3,2011-10-26 13:56:00,0.85,12748.0,United Kingdom,2.55
508333,22056,CERAMIC PLATE LOVE HEART DESIGN,48,2010-05-14 12:00:00,1.25,13694.0,United Kingdom,60.0
505969,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-04-26 16:36:00,0.42,17231.0,United Kingdom,10.5
545872,22536,MAGIC DRAWING SLATE PURDEY,5,2011-03-07 14:51:00,0.42,15752.0,United Kingdom,2.1
503616,22405,MONEY BOX POCKET MONEY DESIGN,12,2010-04-06 11:21:00,1.25,15215.0,United Kingdom,15.0
577484,22633,HAND WARMER UNION JACK,6,2011-11-20 11:52:00,2.1,13536.0,United Kingdom,12.600000000000001
578270,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-11-23 13:39:00,16.63,14096.0,United Kingdom,16.63
525299,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2010-10-05 09:38:00,0.85,18188.0,United Kingdom,20.4
549985,21875,KINGS CHOICE MUG,6,2011-04-13 15:58:00,1.25,15640.0,United Kingdom,7.5
522024,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2,2010-09-10 11:40:00,3.75,17228.0,United Kingdom,7.5
532665,85031A,ROMANTIC IMAGES SCRAP BOOK SET,1,2010-11-14 11:37:00,4.95,14052.0,United Kingdom,4.95
532090,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2,2010-11-10 15:39:00,2.95,17903.0,United Kingdom,5.9
495379,21908,CHOCOLATE THIS WAY METAL SIGN,1,2010-01-24 13:46:00,2.1,17611.0,United Kingdom,2.1
503614,22524,CHILDRENS GARDEN GLOVES BLUE,12,2010-04-06 11:17:00,1.25,14481.0,United Kingdom,15.0
573394,22470,HEART OF WICKER LARGE,24,2011-10-30 15:10:00,2.95,13089.0,United Kingdom,70.80000000000001
492975,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,3,2009-12-21 15:36:00,3.25,17961.0,United Kingdom,9.75
559526,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1,2011-07-10 11:19:00,0.83,15756.0,United Kingdom,0.83
524747,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-09-30 14:46:00,3.75,14156.0,EIRE,15.0
531351,21804,WHITE CHRISTMAS GARLAND STARS TREES,12,2010-11-07 13:35:00,3.75,14203.0,United Kingdom,45.0
491784,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2009-12-14 12:48:00,4.95,12471.0,Germany,29.700000000000003
554942,22464,HANGING METAL HEART LANTERN,1,2011-05-27 14:01:00,1.65,17841.0,United Kingdom,1.65
533569,35971,ROSE FOLKART HEART DECORATIONS,4,2010-11-18 10:33:00,1.25,14796.0,United Kingdom,5.0
503538,22519,CHILDS GARDEN BRUSH PINK,3,2010-04-01 14:04:00,2.1,14692.0,United Kingdom,6.300000000000001
536346,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,8,2010-11-30 16:37:00,0.95,17812.0,United Kingdom,7.6
523004,21171,BATHROOM METAL SIGN ,2,2010-09-19 16:18:00,1.45,13451.0,United Kingdom,2.9
550956,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,2,2011-04-21 16:37:00,4.15,17179.0,United Kingdom,8.3
571034,22826,LOVE SEAT ANTIQUE WHITE METAL,2,2011-10-13 12:47:00,85.0,12359.0,Cyprus,170.0
574444,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,6,2011-11-04 11:41:00,1.25,18122.0,United Kingdom,7.5
555004,20982,12 PENCILS TALL TUBE SKULLS,12,2011-05-31 09:37:00,0.85,13549.0,United Kingdom,10.2
566258,23356,LOVE HOT WATER BOTTLE,1,2011-09-11 12:45:00,5.95,13124.0,United Kingdom,5.95
569486,23283,DOORMAT VINTAGE LEAF,1,2011-10-04 12:51:00,8.25,15339.0,United Kingdom,8.25
517299,22408,MONEY BOX CONFECTIONERY DESIGN,12,2010-07-28 10:45:00,1.25,16584.0,United Kingdom,15.0
560278,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2011-07-17 15:45:00,0.85,13610.0,United Kingdom,1.7
529511,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-10-28 14:43:00,3.75,16183.0,United Kingdom,15.0
514676,21471,STRAWBERRY RAFFIA FOOD COVER,1,2010-07-05 13:34:00,3.75,14606.0,United Kingdom,3.75
517653,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-07-30 14:15:00,0.55,13329.0,United Kingdom,13.200000000000001
519806,85049G,CHOCOLATE BOX RIBBONS ,3,2010-08-20 12:45:00,1.25,18041.0,United Kingdom,3.75
501628,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,2010-03-18 11:48:00,0.85,14911.0,EIRE,8.5
580393,17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,2,2011-12-04 10:51:00,3.75,16438.0,United Kingdom,7.5
535306,20828,GLITTER BUTTERFLY CLIPS,2,2010-11-25 14:40:00,2.55,17882.0,United Kingdom,5.1
497207,21894,POTTING SHED SEED ENVELOPES,3,2010-02-07 12:15:00,1.25,14454.0,United Kingdom,3.75
539988,22176,BLUE OWL SOFT TOY,1,2010-12-23 16:06:00,2.95,18116.0,United Kingdom,2.95
569238,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-10-02 15:52:00,0.55,17954.0,United Kingdom,0.55
550280,21389,IVORY HANGING DECORATION  BIRD,10,2011-04-15 13:31:00,0.85,13048.0,United Kingdom,8.5
528949,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-10-25 16:08:00,7.95,14911.0,EIRE,31.8
562031,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-08-01 17:37:00,1.45,16984.0,United Kingdom,8.7
569897,21756,BATH BUILDING BLOCK WORD,1,2011-10-06 16:01:00,6.25,17813.0,United Kingdom,6.25
496096,85099B,JUMBO BAG RED WHITE SPOTTY ,50,2010-01-29 10:25:00,1.95,18225.0,United Kingdom,97.5
551843,20749,ASSORTED COLOUR MINI CASES,2,2011-05-04 13:57:00,7.95,16094.0,United Kingdom,15.9
510625,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-06-02 11:28:00,1.25,15246.0,United Kingdom,15.0
521767,21833,CAMOUFLAGE LED TORCH,6,2010-09-08 11:56:00,1.69,15752.0,United Kingdom,10.14
510445,84670,JAPANESE CROCHETED ANIMAL,24,2010-05-30 15:58:00,0.42,18069.0,United Kingdom,10.08
567095,20726,LUNCH BAG WOODLAND,10,2011-09-16 13:03:00,1.65,17049.0,United Kingdom,16.5
535775,22469,HEART OF WICKER SMALL,5,2010-11-28 13:40:00,1.65,16033.0,United Kingdom,8.25
501789,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-03-19 13:01:00,2.95,15768.0,United Kingdom,17.700000000000003
578856,23542,WALL ART 70'S ALPHABET ,6,2011-11-27 11:18:00,7.45,17769.0,United Kingdom,44.7
525898,35981C,WHITE SNOW SCANDINAVIAN STOCKING ,1,2010-10-07 15:33:00,0.38,16072.0,United Kingdom,0.38
499797,84657,GREEN ROSE CUSHION COVER,24,2010-03-02 15:28:00,1.65,13473.0,United Kingdom,39.599999999999994
541241,22508,DOORSTOP RETROSPOT HEART,1,2011-01-16 11:08:00,3.75,13782.0,United Kingdom,3.75
505705,22212,FOUR HOOK  WHITE LOVEBIRDS,3,2010-04-25 11:52:00,2.1,16068.0,United Kingdom,6.300000000000001
508858,22616,PACK OF 12 LONDON TISSUES ,1,2010-05-18 15:30:00,0.29,17920.0,United Kingdom,0.29
500183,48111,DOOR MAT 3 SMILEY CATS,2,2010-03-05 10:51:00,7.49,17508.0,Greece,14.98
527277,21144,PINK POODLE HANGING DECORATION ,3,2010-10-15 13:21:00,0.38,16779.0,United Kingdom,1.1400000000000001
572911,84974,S/2 ZINC HEART DESIGN PLANTERS,1,2011-10-26 16:03:00,9.95,16345.0,United Kingdom,9.95
510441,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,2010-05-30 14:50:00,5.95,17961.0,United Kingdom,5.95
561774,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-29 12:41:00,1.65,16729.0,United Kingdom,16.5
543371,21864,UNION JACK FLAG PASSPORT COVER ,4,2011-02-07 14:53:00,2.1,14048.0,United Kingdom,8.4
497958,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",3,2010-02-15 13:20:00,4.95,14680.0,United Kingdom,14.850000000000001
572037,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-20 12:07:00,0.42,17365.0,United Kingdom,5.04
505965,84627,CANDY STRIPE ROSE C/COVER ,2,2010-04-26 15:43:00,5.95,16242.0,United Kingdom,11.9
519924,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-08-22 14:57:00,2.95,15661.0,United Kingdom,17.700000000000003
514520,15056N,EDWARDIAN PARASOL NATURAL,6,2010-07-05 09:27:00,4.95,17850.0,United Kingdom,29.700000000000003
532993,47599A,PINK PARTY BAGS,6,2010-11-15 14:26:00,2.1,14156.0,EIRE,12.600000000000001
546423,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-03-13 12:39:00,8.5,14502.0,United Kingdom,8.5
580533,23534,WALL ART STOP FOR TEA ,18,2011-12-04 15:55:00,5.35,13098.0,United Kingdom,96.3
541489,21621,VINTAGE UNION JACK BUNTING,2,2011-01-18 13:38:00,8.5,15023.0,United Kingdom,17.0
566025,22912,YELLOW COAT RACK PARIS FASHION,1,2011-09-08 12:55:00,4.95,17634.0,United Kingdom,4.95
515018,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,6,2010-07-08 08:08:00,1.25,14639.0,United Kingdom,7.5
567156,21754,HOME BUILDING BLOCK WORD,1,2011-09-16 17:05:00,6.25,14462.0,United Kingdom,6.25
536749,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-02 13:49:00,3.75,17976.0,United Kingdom,3.75
526391,22117,METAL SIGN HER DINNER IS SERVED ,3,2010-10-11 13:17:00,2.95,16919.0,United Kingdom,8.850000000000001
575337,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-11-09 14:11:00,2.95,17867.0,United Kingdom,2.95
506573,21537,RED RETROSPOT PUDDING BOWL,1,2010-04-30 13:18:00,4.25,15984.0,United Kingdom,4.25
525095,22731,3D STICKERS CHRISTMAS STAMPS,20,2010-10-04 09:31:00,1.25,15159.0,United Kingdom,25.0
571246,22186,RED STAR CARD HOLDER,3,2011-10-14 15:59:00,1.95,17750.0,United Kingdom,5.85
567183,22984,CARD GINGHAM ROSE ,12,2011-09-18 15:32:00,0.42,14769.0,United Kingdom,5.04
527889,21035,SET/2 RED SPOTTY TEA TOWELS ,12,2010-10-19 12:14:00,2.95,14911.0,EIRE,35.400000000000006
537226,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2010-12-06 08:34:00,1.65,15987.0,United Kingdom,9.899999999999999
543466,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-08 14:34:00,4.25,16713.0,United Kingdom,17.0
510762,22156,HEART DECORATION WITH PEARLS ,4,2010-06-03 13:06:00,0.85,14085.0,United Kingdom,3.4
570703,22197,POPCORN HOLDER,24,2011-10-12 09:50:00,0.85,14911.0,EIRE,20.4
522988,22624,IVORY KITCHEN SCALES,2,2010-09-19 14:55:00,8.5,15215.0,United Kingdom,17.0
517906,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-08-03 09:53:00,2.55,15081.0,United Kingdom,15.299999999999999
512952,48138,DOOR MAT UNION FLAG,2,2010-06-21 09:56:00,7.49,16456.0,United Kingdom,14.98
495078,79320, FLAMINGO LIGHTS,24,2010-01-21 09:33:00,4.25,14207.0,United Kingdom,102.0
549583,22715,CARD WEDDING DAY,12,2011-04-11 09:46:00,0.42,15214.0,United Kingdom,5.04
500999,22297,HEART IVORY TRELLIS SMALL,24,2010-03-11 13:46:00,1.25,16933.0,United Kingdom,30.0
532981,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-11-15 13:43:00,9.95,12991.0,United Kingdom,9.95
541262,22549,PICTURE DOMINOES,1,2011-01-16 15:50:00,1.45,18069.0,United Kingdom,1.45
523636,71038,WHITE HANGING BEADS CANDLE HOLDER,4,2010-09-23 11:57:00,5.45,12916.0,United Kingdom,21.8
573492,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-10-31 11:57:00,8.25,13544.0,United Kingdom,8.25
549014,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-04-05 15:00:00,5.45,17841.0,United Kingdom,5.45
561868,22381,TOY TIDY PINK POLKADOT,2,2011-07-31 11:26:00,2.1,16813.0,United Kingdom,4.2
547497,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,2011-03-23 12:15:00,7.95,14461.0,United Kingdom,31.8
526179,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,6,2010-10-10 11:41:00,0.42,13736.0,United Kingdom,2.52
567183,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,2011-09-18 15:32:00,1.25,14769.0,United Kingdom,2.5
562046,20675,BLUE POLKADOT BOWL,8,2011-08-02 10:34:00,1.25,12378.0,Switzerland,10.0
573548,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-10-31 13:22:00,2.55,13680.0,United Kingdom,2.55
492176,70006,LOVE HEART POCKET WARMER,1,2009-12-15 15:21:00,1.65,17841.0,United Kingdom,1.65
556912,20725,LUNCH BAG RED RETROSPOT,1,2011-06-15 13:26:00,1.65,15005.0,United Kingdom,1.65
555736,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-06-07 09:13:00,2.95,17730.0,United Kingdom,17.700000000000003
577482,23321,SMALL WHITE HEART OF WICKER,6,2011-11-20 11:43:00,1.65,16762.0,United Kingdom,9.899999999999999
504623,22521,CHILDS GARDEN TROWEL PINK,1,2010-04-15 12:10:00,0.85,14656.0,United Kingdom,0.85
533133,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2010-11-16 12:50:00,3.75,15850.0,United Kingdom,3.75
515922,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,6,2010-07-15 13:58:00,2.95,14667.0,United Kingdom,17.700000000000003
511247,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-06-07 12:35:00,0.65,14421.0,United Kingdom,7.800000000000001
491637,21822,GLITTER CHRISTMAS TREE WITH BELLS,18,2009-12-11 15:55:00,1.95,15984.0,United Kingdom,35.1
526387,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2010-10-11 12:48:00,1.25,16005.0,United Kingdom,7.5
571496,23451,SQUARE MINI PORTRAIT FRAME,12,2011-10-17 15:02:00,1.95,13265.0,United Kingdom,23.4
499597,22384,LUNCH BAG PINK RETROSPOT,10,2010-03-01 12:31:00,1.65,16037.0,United Kingdom,16.5
505078,22530,MAGIC DRAWING SLATE DOLLY GIRL ,48,2010-04-20 09:40:00,0.42,12780.0,Netherlands,20.16
580048,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-12-01 12:53:00,0.42,12748.0,United Kingdom,1.68
538347,22841,ROUND CAKE TIN VINTAGE GREEN,2,2010-12-10 14:54:00,7.95,17220.0,United Kingdom,15.9
535946,22082,RIBBON REEL STRIPES DESIGN ,2,2010-11-29 11:54:00,1.65,17345.0,United Kingdom,3.3
549546,22607,WOODEN ROUNDERS GARDEN SET ,3,2011-04-10 11:24:00,9.95,16889.0,United Kingdom,29.849999999999998
536609,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 09:41:00,3.39,17850.0,United Kingdom,20.34
515330,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1,2010-07-11 13:53:00,2.1,16049.0,United Kingdom,2.1
494866,22037,ROBOT BIRTHDAY CARD,12,2010-01-19 11:20:00,0.42,16253.0,United Kingdom,5.04
489522,21495,SKULLS WRAP,25,2009-12-01 11:45:00,0.42,15998.0,United Kingdom,10.5
561204,22654,DELUXE SEWING KIT ,2,2011-07-25 15:22:00,5.95,12836.0,United Kingdom,11.9
569467,22037,ROBOT BIRTHDAY CARD,12,2011-10-04 11:44:00,0.42,14291.0,United Kingdom,5.04
489572,21069,VINTAGE BILLBOARD TEA MUG,2,2009-12-01 13:29:00,1.25,17611.0,United Kingdom,2.5
552465,48187,DOORMAT NEW ENGLAND,1,2011-05-09 15:17:00,7.95,16242.0,United Kingdom,7.95
569236,22152,PLACE SETTING WHITE STAR,2,2011-10-02 15:49:00,0.42,14432.0,United Kingdom,0.84
518230,21714,CITRONELLA CANDLE GARDEN POT,6,2010-08-05 15:14:00,1.25,14395.0,United Kingdom,7.5
558877,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,7,2011-07-04 13:50:00,0.85,17841.0,United Kingdom,5.95
578211,22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,2011-11-23 11:47:00,1.95,12748.0,United Kingdom,3.9
492812,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2009-12-20 13:09:00,1.25,13871.0,United Kingdom,15.0
519592,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2010-08-18 14:37:00,1.25,12474.0,Germany,15.0
530965,22432,WATERING CAN PINK BUNNY,6,2010-11-05 08:21:00,1.95,15792.0,United Kingdom,11.7
560368,21446,12 RED ROSE PEG PLACE SETTINGS,5,2011-07-18 12:25:00,1.25,17841.0,United Kingdom,6.25
529168,21374,MIRRORED WALL ART SKULLS,24,2010-10-26 17:55:00,1.25,17593.0,United Kingdom,30.0
496220,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-01-29 13:52:00,1.95,15421.0,United Kingdom,19.5
523305,21324,HANGING MEDINA LANTERN SMALL,3,2010-09-21 12:49:00,2.95,12751.0,Brazil,8.850000000000001
570856,22593,CHRISTMAS GINGHAM STAR,12,2011-10-12 15:01:00,0.85,13464.0,United Kingdom,10.2
513625,22363,GLASS JAR MARMALADE ,1,2010-06-27 13:09:00,2.95,14505.0,United Kingdom,2.95
499237,82583,HOT BATHS METAL SIGN,6,2010-02-25 13:19:00,2.1,13735.0,United Kingdom,12.600000000000001
496917,22052,VINTAGE CARAVAN GIFT WRAP,25,2010-02-04 15:35:00,0.42,14151.0,United Kingdom,10.5
524563,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2010-09-29 14:43:00,2.55,15985.0,United Kingdom,30.599999999999998
563345,23293,SET OF 12 FAIRY CAKE BAKING CASES,128,2011-08-15 13:22:00,0.72,12619.0,Germany,92.16
558086,82581,TOILET METAL SIGN,2,2011-06-26 11:58:00,0.55,16728.0,United Kingdom,1.1
539002,79321,CHILLI LIGHTS,1,2010-12-15 12:30:00,4.95,14527.0,United Kingdom,4.95
575895,23165,LARGE CERAMIC TOP STORAGE JAR,1,2011-11-11 14:50:00,1.65,17052.0,United Kingdom,1.65
510419,17165D,ASS COL LARGE SAND FROG P'WEIGHT,3,2010-05-30 11:37:00,1.05,16206.0,United Kingdom,3.1500000000000004
550202,23010,CIRCUS PARADE BABY GIFT SET,1,2011-04-15 10:27:00,16.95,13090.0,United Kingdom,16.95
573083,23536,WALL ART VILLAGE SHOW ,3,2011-10-27 14:22:00,5.95,13735.0,United Kingdom,17.85
573083,23523,WALL ART TREASURE AHOY ,3,2011-10-27 14:22:00,3.75,13735.0,United Kingdom,11.25
569010,22978,PANTRY ROLLING PIN,48,2011-09-30 07:36:00,3.39,14156.0,EIRE,162.72
531733,20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,12,2010-11-09 12:27:00,0.42,17428.0,United Kingdom,5.04
530561,21645,ASSORTED TUTTI FRUTTI ROUND BOX,4,2010-11-03 13:46:00,1.65,14398.0,United Kingdom,6.6
531903,21155,RED RETROSPOT PEG BAG,6,2010-11-10 12:03:00,2.1,13632.0,United Kingdom,12.600000000000001
527095,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2010-10-14 16:24:00,8.5,17823.0,United Kingdom,8.5
565595,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-09-05 14:13:00,0.85,13192.0,United Kingdom,10.2
535722,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-11-28 13:11:00,0.85,17607.0,United Kingdom,10.2
548860,21755,LOVE BUILDING BLOCK WORD,1,2011-04-04 13:38:00,5.95,13263.0,United Kingdom,5.95
543173,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-02-04 09:30:00,4.95,13871.0,United Kingdom,14.850000000000001
547088,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2011-03-20 16:02:00,2.55,14223.0,United Kingdom,20.4
535393,22867,HAND WARMER BIRD DESIGN,12,2010-11-26 10:24:00,2.1,16812.0,United Kingdom,25.200000000000003
546103,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,2011-03-09 12:14:00,0.85,13093.0,United Kingdom,40.8
520894,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,2010-08-31 17:31:00,0.85,16549.0,United Kingdom,1.7
568231,23445,ICE CREAM BUBBLES,20,2011-09-26 11:19:00,0.83,14808.0,United Kingdom,16.599999999999998
526246,20676,RED SPOTTY BOWL,8,2010-10-11 09:44:00,1.25,12909.0,United Kingdom,10.0
495383,84968F,S/16 VINTAGE SKY BLUE CUTLERY,1,2010-01-24 14:19:00,12.75,17141.0,United Kingdom,12.75
505162,20975,12 PENCILS SMALL TUBE RED SPOTTY,6,2010-04-20 12:13:00,0.65,14812.0,United Kingdom,3.9000000000000004
504847,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-04-16 16:51:00,1.25,17931.0,United Kingdom,15.0
520183,20974,12 PENCILS SMALL TUBE SKULL,72,2010-08-24 14:01:00,0.65,16422.0,United Kingdom,46.800000000000004
553762,23128,DOLLCRAFT BOY JEAN-PAUL ,4,2011-05-19 10:38:00,4.95,18145.0,United Kingdom,19.8
574670,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-11-06 12:20:00,2.95,12838.0,United Kingdom,5.9
520190,84856L,LARGE TAHITI BEACH BAG,3,2010-08-24 14:31:00,5.95,15680.0,United Kingdom,17.85
509432,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-05-23 14:26:00,1.65,15394.0,United Kingdom,16.5
514665,22089,PAPER BUNTING VINTAGE PAISLEY,1,2010-07-05 13:04:00,2.95,16110.0,United Kingdom,2.95
567183,22602,RETROSPOT WOODEN HEART DECORATION,10,2011-09-18 15:32:00,0.85,14769.0,United Kingdom,8.5
557442,23188,VINTAGE  2 METER FOLDING RULER,1,2011-06-20 12:53:00,1.65,14808.0,United Kingdom,1.65
517130,22470,HEART OF WICKER LARGE,5,2010-07-27 10:07:00,2.95,16059.0,United Kingdom,14.75
548714,21272,SALLE DE BAIN HOOK,1,2011-04-03 15:07:00,1.25,17337.0,United Kingdom,1.25
524181,21624,VINTAGE UNION JACK DOORSTOP,648,2010-09-27 16:59:00,5.96,17450.0,United Kingdom,3862.08
564141,21967,PACK OF 12 SKULL TISSUES,16,2011-08-23 11:47:00,0.29,17841.0,United Kingdom,4.64
490669,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2009-12-07 12:42:00,2.1,15716.0,United Kingdom,2.1
500120,21495,SKULLS WRAP,25,2010-03-04 13:53:00,0.42,14135.0,United Kingdom,10.5
547910,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-03-28 12:23:00,0.95,14159.0,United Kingdom,0.95
545021,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,12,2011-02-25 14:11:00,2.55,17663.0,United Kingdom,30.599999999999998
539240,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-16 13:15:00,0.85,15194.0,United Kingdom,20.4
546250,85206A,CREAM FELT EASTER EGG BASKET,6,2011-03-10 14:14:00,1.65,14350.0,United Kingdom,9.899999999999999
553158,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-05-13 15:24:00,1.25,14194.0,United Kingdom,15.0
567899,22560,TRADITIONAL MODELLING CLAY,24,2011-09-22 16:26:00,1.25,14911.0,EIRE,30.0
539988,15056P,EDWARDIAN PARASOL PINK,1,2010-12-23 16:06:00,5.95,18116.0,United Kingdom,5.95
535264,22386,JUMBO BAG PINK POLKADOT,2,2010-11-25 13:29:00,1.95,15020.0,United Kingdom,3.9
540943,20617,FIRST CLASS PASSPORT COVER ,1,2011-01-12 12:31:00,2.1,17841.0,United Kingdom,2.1
552957,22938,CUPCAKE LACE PAPER SET 6,144,2011-05-12 12:36:00,1.95,17404.0,Sweden,280.8
551518,21754,HOME BUILDING BLOCK WORD,6,2011-05-01 11:36:00,5.95,15708.0,United Kingdom,35.7
524284,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-09-28 12:26:00,1.25,16779.0,United Kingdom,15.0
502528,22483,RED GINGHAM TEDDY BEAR ,6,2010-03-25 11:29:00,2.95,14947.0,United Kingdom,17.700000000000003
550619,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,12,2011-04-19 13:21:00,2.55,15717.0,United Kingdom,30.599999999999998
562712,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-08 15:00:00,1.65,13016.0,United Kingdom,19.799999999999997
523659,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-09-23 13:54:00,0.55,18096.0,United Kingdom,0.55
517017,22030,SWALLOWS GREETING CARD,12,2010-07-26 11:34:00,0.42,13004.0,United Kingdom,5.04
510329,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-05-28 13:23:00,0.42,17822.0,United Kingdom,0.84
532950,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-11-15 12:14:00,1.25,16700.0,United Kingdom,15.0
525902,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-10-07 15:44:00,7.95,16166.0,United Kingdom,31.8
503790,22282,12 EGG HOUSE PAINTED WOOD,2,2010-04-07 12:45:00,12.75,13174.0,United Kingdom,25.5
508482,48138,DOOR MAT UNION FLAG,4,2010-05-16 12:44:00,7.49,13564.0,United Kingdom,29.96
530274,21584,RETROSPOT SMALL TUBE MATCHES,20,2010-11-02 11:53:00,1.65,13983.0,United Kingdom,33.0
